,DJI,HSI,OMX20,STI,FTSE,
10/05/2001,0.003991568,0.001446123,0.009936818,0.003891748,0.011860827,
11/05/2001,-0.008203541,0.002335416,0,0.008519471,-0.011334977,
14/05/2001,0.005163507,-0.028068699,-0.000857294,-0.013761441,-0.035611898,
15/05/2001,-0.000400851,-0.000685044,0.002602581,0.006265781,0.026436115,
16/05/2001,0.031054682,0.006459051,-0.002932505,-0.02025546,0.007012941,
17/05/2001,0.002907789,0.022387086,0.013340742,0.015119945,0.003481339,
18/05/2001,0.004714581,-0.013189081,0.008397825,-0.011559025,0.001764876,
21/05/2001,0.003195906,0.019285782,0.001161703,0.002432923,0.004488658,
22/05/2001,-0.007141365,0.011354066,0.009756488,0.009322281,0.005878416,
23/05/2001,-0.013570103,-0.00280333,-0.001150417,0.002766188,-0.013335137,
24/05/2001,0.001522115,-0.002061506,0,0.00320773,0.003125278,
25/05/2001,-0.01057962,-0.004107449,0.012645527,-0.002739541,-0.004423291,
29/05/2001,0.003063657,-0.009084332,-0.004683701,-0.003264098,-0.004412246,
30/05/2001,-0.015197563,-0.015488813,-0.00196863,-0.011665339,-0.011495129,
31/05/2001,0.003607956,-0.018479507,0.008450353,-0.003427931,-0.000120763,
01/06/2001,0.007165253,-0.002510281,-0.003409525,-0.004396967,0.002317818,
04/06/2001,0.006449827,0.005018063,0,0.009855624,0.008040434,
05/06/2001,0.010281709,0.018334037,0,0.005088704,0.011214944,
06/06/2001,-0.009493825,0.009186135,-0.00174081,0.002689528,-0.003562238,
07/06/2001,0.001849672,0.009341902,-0.005208841,0.002759525,0.007900603,
08/06/2001,-0.010307667,0.007666421,-0.007511502,0.013971559,0.000383229,
11/06/2001,-0.005015223,-0.009707408,-0.003149204,-0.012659889,-0.015248651,
12/06/2001,0.00240379,-0.010941148,-0.002739507,-0.004517955,-0.009690985,
13/06/2001,-0.007035353,-0.000249168,0.013463899,0.010443495,0.002787286,
14/06/2001,-0.016834733,-0.020501088,-0.011722638,-0.00383991,-0.011693109,
15/06/2001,-0.00623918,-0.011110724,-0.008184437,0.009777437,-0.005155333,
18/06/2001,0.002044139,-0.011801476,0.002562815,0.004456382,-0.00901311,
19/06/2001,-0.004586208,0.014176825,0.0014569,-0.007091585,0.00154158,
20/06/2001,0.004768967,-0.016501752,0.005291701,-0.009927999,0.003376116,
21/06/2001,0.00637563,0.020588972,-0.005194649,0.000670478,-0.010263771,
22/06/2001,-0.010397747,-0.001018911,-0.001489155,0.01819135,0.004296441,
25/06/2001,-0.009510078,0,0.005556826,-0.005437383,-0.000669165,
26/06/2001,-0.003025779,-0.016227023,-0.01457132,0.001462998,-0.018935165,
27/06/2001,-0.003600624,0.003253466,0.01066538,-0.003919793,0.00936084,
28/06/2001,0.012510946,-0.013656901,0.01693325,0.002497788,0.005420443,
29/06/2001,-0.006057015,0.016599306,0.000508679,0.010983938,0.000725119,
02/07/2001,0.008657071,0,-0.0036619,-0.011581432,0.013060988,
03/07/2001,-0.002136624,0.010845303,0.001721171,-0.001964873,-0.013520109,
04/07/2001,-7.48E-09,0.001726263,-0.004084634,-0.005628544,-0.007014014,
05/07/2001,-0.008669266,-0.015877765,0.000415608,-0.003365145,-0.009126439,
06/07/2001,-0.021916167,0,-0.008925477,-0.016280916,-0.01276125,
09/07/2001,0.004546924,-0.024041491,0.00895744,-0.003728129,-0.00189622,
10/07/2001,-0.012089519,0.001828017,6.39E-05,0.015448954,-0.000175555,
11/07/2001,0.006405014,-0.014737726,-0.005158862,-0.011341553,-0.014004222,
12/07/2001,0.022970988,0.010505057,-0.007448644,0.006850246,0.016502972,
13/07/2001,0.005715546,-0.003751836,-0.002138415,-0.009532319,0.010055845,
16/07/2001,-0.006371204,0.000930368,-0.009614362,0.002182367,-0.003593241,
17/07/2001,0.012740165,-0.010293175,-0.001835585,-0.013202832,-0.016329459,
18/07/2001,-0.003453312,-0.005461758,-0.000951896,-0.006710366,-0.004277933,
19/07/2001,0.003792963,-0.011929549,0.014119416,-0.000602213,0.00605793,
20/07/2001,-0.003148354,0.001778574,-0.010513564,0.006885341,-0.009308598,
23/07/2001,-0.014497305,-0.005316636,-0.003540175,-0.00654732,0.003378328,
24/07/2001,-0.017739641,-0.00182818,-0.004739813,0.002123847,-0.015872876,
25/07/2001,0.015939209,0,-0.011080997,0.001017356,-0.00838632,
26/07/2001,0.004789554,-0.014432997,0.004626479,0.004187214,0.001958,
27/07/2001,-0.00373282,0.011815382,0.015356021,0.000634193,0.021897804,
30/07/2001,-0.001435836,-0.007871042,0.011477375,0.010406527,0.008029714,
31/07/2001,0.01157405,0.018852888,0.006830144,0.005096909,0.015013434,
01/08/2001,-0.00121723,0.013071143,0.012190603,0.011221118,0.003228611,
02/08/2001,0.003909605,-0.000991778,0.000856042,-0.008793139,0.006757444,
03/08/2001,-0.003646294,-0.015952342,-0.005242851,-0.012484196,-0.006643874,
06/08/2001,-0.010660045,-0.009851054,-0.001019985,0.005351373,-0.003816154,
07/08/2001,0.00550633,-0.011725586,-0.014940277,-0.000663586,0.001874679,
08/08/2001,-0.015924902,-0.00410429,-0.010608971,-0.009214923,-0.010952332,
09/08/2001,0.000490594,-0.020380198,-0.015595694,0,-0.013522986,
10/08/2001,0.011363873,0.004176719,-0.004729874,-0.000292385,0.004481948,
13/08/2001,-3.32E-05,-0.00609718,0.005228204,-0.009358705,0.000714662,
14/08/2001,-0.000358792,0.025056514,0.003481378,0.01301953,0.014021813,
15/08/2001,-0.006380043,0.012482841,0.003271378,-0.001676721,-0.008421697,
16/08/2001,0.004490941,-0.025795131,-0.004132306,-0.006459723,-0.013235413,
17/08/2001,-0.014708761,-0.006582393,-0.001690898,0.001278174,-0.008878263,
20/08/2001,0.007713366,-0.025513252,-0.005390131,-0.005681712,0.002863666,
21/08/2001,-0.01424134,-0.001602687,-0.002003741,0.002896987,0.013508107,
22/08/2001,0.010048772,-0.022253858,-0.005497466,0.000465681,-0.003993001,
23/08/2001,-0.00465657,0.013917891,0.003791124,0.001829983,-0.002247067,
24/08/2001,0.018789711,-0.020938007,0.009232937,-0.006613521,0.013866096,
28/08/2001,-0.019486686,0.016977021,-0.017741051,0.009824718,-0.006827129,
29/08/2001,-0.012910438,-0.005156393,-0.013635261,-0.003553681,-0.003134825,
30/08/2001,-0.017123872,0.006491722,-0.017370721,-0.011745767,-0.015808245,
31/08/2001,0.0030367,-0.020097873,-0.002441493,0.002089736,0.002303881,
03/09/2001,0,-0.017082121,-0.013465021,-0.002232095,-0.006164929,
04/09/2001,0.004787022,0.021255366,-0.002693604,0.003114902,0.012626737,
05/09/2001,0.003571839,-0.017547552,-0.007409288,0.001214898,-0.011887193,
06/09/2001,-0.01936535,-0.025809186,-0.001789293,-0.008989325,-0.021239575,
07/09/2001,-0.024168039,-0.02661817,0.002146768,-0.019498569,-0.026092956,
10/09/2001,-3.60E-05,-0.001723331,-0.024421017,-0.011800864,-0.007246688,
11/09/2001,0,0.004911556,-0.02909634,0.005318055,-0.058853383,
12/09/2001,0,-0.092853651,0.013780409,-0.07713594,0.028281608,
13/09/2001,0,0.007930658,0.018898722,-0.008154777,0.012516282,
14/09/2001,0,0.00897187,-0.018489717,-0.027032576,-0.038741421,
17/09/2001,-0.073962803,-0.035429639,-0.035877609,-0.048167277,0.029646071,
18/09/2001,-0.001941025,-0.001229382,-0.035854007,-0.007635204,-0.010289856,
19/09/2001,-0.016336584,0.026530692,0.013054446,0.013396239,-0.026543841,
20/09/2001,-0.044700991,-0.025448327,-0.034449522,-0.021607766,-0.035524219,
21/09/2001,-0.016903172,-0.042059258,-0.039449236,-0.056521329,-0.027410373,
24/09/2001,0.043718363,0.038459734,0.021291249,0.034358499,0.039832622,
25/09/2001,0.006501051,-0.008049978,-0.00905739,-0.002462787,0.010684268,
26/09/2001,-0.0107483,0.01740348,0.026562316,-0.00297746,0.006983292,
27/09/2001,0.013222166,0.024145542,0.012779338,0.025621626,0.014277606,
28/09/2001,0.018956005,0.035797514,0.029315731,0.006584574,0.02891682,
01/10/2001,-0.001212942,0,-0.033597874,0.009623654,-0.024309125,
02/10/2001,0.012790664,0,0.022417976,0.013442335,0.009713145,
03/10/2001,0.019165023,-0.005397074,-0.005517748,-0.011215572,0.01018523,
04/10/2001,-0.006917652,0.038575836,0.020214649,0.031318446,0.027164596,
05/10/2001,0.006477688,-0.000876299,-0.002812612,0.005580521,0.003937424,
08/10/2001,-0.005699062,-0.030582456,-0.00643619,-0.026654007,-0.000659467,
09/10/2001,-0.001710721,0.038486042,0.020845046,0.024565863,-0.004564608,
10/10/2001,0.0206001,-0.005875943,0.016672151,-0.012372252,0.028196715,
11/10/2001,0.018186299,0.021553269,0.033156741,0.02186014,0.002298901,
12/10/2001,-0.007068992,-0.02389719,-0.024923756,0.014580732,-0.003767067,
15/10/2001,0.000370184,-0.014069526,-0.001241932,0.003200544,-0.015322309,
16/10/2001,0.003908174,0.001765367,-0.004907522,0.005523926,0.003018769,
17/10/2001,-0.016249642,0.011006858,0.007915609,0.009349639,0.023495173,
18/10/2001,-0.007582861,-0.037757533,-0.010340495,-0.024804611,-0.016935432,
19/10/2001,0.004452874,-0.0055586,-3.79E-05,-0.012856507,-0.019409079,
22/10/2001,0.018612498,-0.002884317,0.014051048,-0.000569011,0.010453986,
23/10/2001,-0.00394822,0.042199595,0.006562046,0.012536544,0.023953381,
24/10/2001,0.000592487,0.002308524,-0.001859843,0.008297098,-0.004968671,
25/10/2001,0.012471512,0,-0.017161195,-0.005675119,-0.015800699,
26/10/2001,0.00865655,0.015622018,0.027089777,0.001467862,0.019865883,
29/10/2001,-0.029305695,-0.022024101,-0.022743505,-0.012485055,-0.020003509,
30/10/2001,-0.016042722,-0.010038337,-0.02764413,-0.007475459,-0.016312385,
31/10/2001,-0.005148555,-0.000244164,0.015808326,-0.011282469,0.007190887,
01/11/2001,0.020586454,0.008390377,-0.002254017,-0.014974408,0.006234851,
02/11/2001,0.006417819,0.002674872,-0.001837532,-0.004417875,0.011432595,
05/11/2001,0.012522842,0.023735179,0.011846178,-0.000805351,0.015394949,
06/11/2001,0.015771718,-0.007184408,-0.002995888,-0.004096436,0.000947887,
07/11/2001,-0.003838194,-0.008364314,0.005529689,-0.004888296,0.000423764,
08/11/2001,0.003462975,0.025840029,0.010931123,0.003314036,0.011781703,
09/11/2001,0.00213398,0.006679657,-0.016802686,0.022154871,-0.006439679,
12/11/2001,-0.005596955,-0.001584779,-0.011424766,0.005524896,-0.018860203,
13/11/2001,0.020366076,0.006623317,0.006931574,-0.002915976,0.025106612,
14/11/2001,0.007423309,0.026578309,0.008587984,0,-0.006906402,
15/11/2001,0.004953479,0.026081463,0.000567397,0.047062463,-0.00048669,
16/11/2001,-0.000546839,0.004259829,0.002681321,-0.007006902,0.010025556,
19/11/2001,0.011032959,0.006436899,0.005191104,0.020895774,0.008840074,
20/11/2001,-0.007553721,-0.011907491,0.002997043,-0.003711603,-0.007383937,
21/11/2001,-0.00675953,-0.004631318,0.003137257,0.012623707,0.002843826,
22/11/2001,0,0.007078927,0.005318271,-0.009649189,0.006033948,
23/11/2001,0.012633395,0.006118113,-0.000519423,0.004860235,-0.009912527,
26/11/2001,0.002310808,0.006128312,-0.001299738,0.011828003,0.001744111,
27/11/2001,-0.011096046,-0.011514463,0.002671913,0.017833327,-0.006905513,
28/11/2001,-0.016415184,-0.017498867,-0.011817692,-0.017169389,-0.011599576,
29/11/2001,0.012032169,0.002216012,0.001873291,-0.015101296,0.000629937,
30/11/2001,0.002250099,0.016854229,0.013237347,0.01646167,-0.000952741,
03/12/2001,-0.008931717,-0.01106348,-0.016461584,0.010589371,-0.007505685,
04/12/2001,0.013213989,0.024102205,0.006326174,0.028857891,0.00915512,
05/12/2001,0.022037135,0.021740928,0.014889164,0.035235919,0.023022788,
06/12/2001,-0.001499348,0.005754729,-0.011350524,0.015526686,0.006773631,
07/12/2001,-0.004931498,0.007323803,-0.004696069,0.006578566,-0.019755178,
10/12/2001,-0.012819711,-0.00400219,-0.006333523,-0.00766684,-0.015254205,
11/12/2001,-0.003339228,-0.0078261,-0.003502499,-0.00841213,-0.004691763,
12/12/2001,0.000650557,0.013085087,-0.012108018,-0.005147928,-0.007933307,
13/12/2001,-0.013056808,-0.027167298,-0.007358893,-0.01571302,-0.008853548,
14/12/2001,0.004566379,-0.00551671,-0.015937056,-0.007211892,-0.002730894,
17/12/2001,0.008203676,-2.88E-05,-0.014091947,0,0.014766879,
18/12/2001,0.010700796,0.00184292,0.023738825,0.016008999,0.002871479,
19/12/2001,0.007185296,0.006793316,0.007328301,0.007448824,-0.005944546,
20/12/2001,-0.008507988,0.003100186,0.009371064,-0.001361052,-0.007905319,
21/12/2001,0.005011433,-0.038937678,-0.002859378,-0.010219813,0.015430807,
24/12/2001,0,0.00462092,0,0.00269757,0.003517588,
27/12/2001,0.009517967,0.013267787,0.019411772,0.019215582,0.006892776,
28/12/2001,0.00055988,0.006326178,0.013708066,0.008628863,0.005585517,
31/12/2001,-0.011457804,-0.003011987,0,-0.001464805,-0.004793614,
02/01/2002,0.005165052,-0.004075958,-0.000554191,0.001286435,0.000180152,
03/01/2002,0.009754308,0.006381757,0.008647231,0.017088908,0.019076072,
04/01/2002,0.008574848,0.024098198,-0.007465328,0.014980565,0.000933987,
07/01/2002,-0.006129012,0.016147136,-0.007298356,0.010241243,-0.005686944,
08/01/2002,-0.004570411,-0.015159771,-0.015324678,0.00474711,-0.008194326,
09/01/2002,-0.005578014,-0.02358103,0.001961451,-0.010512689,-0.004181771,
10/01/2002,-0.002601389,-0.016271382,-0.000263817,0.012049049,-0.007248217,
11/01/2002,-0.008011277,-0.007992896,-0.000301591,-0.001507018,0.001515025,
14/01/2002,-0.009669646,0.003840746,-0.01088018,0.015980128,-0.016499487,
15/01/2002,0.003303341,-0.017625424,-0.004086861,-0.021623726,0.010214593,
16/01/2002,-0.021580326,-0.004504578,-0.003488933,-0.011837408,-0.007464882,
17/01/2002,0.014084989,0.004527277,0.011835813,-0.008413717,0.002117665,
18/01/2002,-0.007969631,-0.003718599,-0.003917025,0.00074648,-0.002271745,
21/01/2002,0,0.002483935,-0.002327046,0.005856146,0.002287314,
22/01/2002,-0.005958634,-0.018585777,0.003355324,-0.004995977,0.002072374,
23/01/2002,0.001765012,-0.003297803,-0.006836915,0.001910174,0.00609111,
24/01/2002,0.006668888,-0.001923399,0.009497907,-0.002030433,0.010080949,
25/01/2002,0.00448229,0.002928271,-0.011339245,0.039989889,-0.007690287,
28/01/2002,0.002605421,-0.000510668,-0.002383425,0.024015562,0.005869455,
29/01/2002,-0.02540755,0.022660358,-0.007223316,-0.000936758,-0.017812122,
30/01/2002,0.014923625,-0.023635994,-0.004312445,-0.008863491,-0.0082343,
31/01/2002,0.015967491,-0.00294755,0.02392882,0.017660304,0.014718281,
01/02/2002,-0.001284262,-0.003179787,0.009270362,-0.00306588,0.004809531,
04/02/2002,-0.022474284,0.002808632,-0.0059307,-0.013148679,-0.004319795,
05/02/2002,-0.000171444,-0.010513676,-0.009555243,-0.017511593,-0.014414513,
06/02/2002,-0.003313216,-0.001584788,-0.009995086,0.01207066,-0.003845716,
07/02/2002,-0.002900009,-0.017399676,0.002238346,-0.018178542,0.010434529,
08/02/2002,0.012267375,0.010446053,0.006761715,0.011182877,0.000206726,
11/02/2002,0.014319145,0.029390835,0.007210607,0.002410104,0.006548211,
12/02/2002,-0.002130284,0,-0.003999472,0,-0.005063381,
13/02/2002,0.012686456,0,0.007869417,0,0.00353949,
14/02/2002,0.001232167,0,0.014996053,0.019356324,0.010582314,
15/02/2002,-0.009942029,0.01185077,0.002533439,-0.003590283,-0.005056198,
18/02/2002,0,0.003726895,-0.016356294,-0.004267492,-0.005454329,
19/02/2002,-0.016073146,-0.014862497,-0.003599648,-0.010281326,-0.012060509,
20/02/2002,0.01991567,-0.008469889,0.006206029,-0.007707234,-0.013512584,
21/02/2002,-0.01076976,0.003699519,-0.005788564,0.001433038,0.009737179,
22/02/2002,0.013480618,-0.011556102,-3.79E-05,-0.024355454,-0.004438898,
25/02/2002,0.017655126,-0.015965588,0.016557916,-0.013395756,0.009831061,
26/02/2002,-0.003005323,0.004857647,0.007769989,0.008793903,0.007463151,
27/02/2002,0.001216878,0.009584973,0.019981967,0.011800052,0.007655074,
28/02/2002,-0.002120239,-0.015726788,-0.009739448,0.007729818,-0.015075095,
01/03/2002,0.025664877,-0.005475466,-0.002679441,0.003456406,0.013254358,
04/03/2002,0.020802853,0.026392211,0.006849467,0.049052357,0.014016174,
05/03/2002,-0.014596012,0.025978457,-0.001168779,-0.00098496,-0.00534622,
06/03/2002,0.013412321,0.001560792,-0.011319905,-0.003716157,0.006025123,
07/03/2002,-0.004637062,0.016680069,-0.00526239,-0.002938314,0.006953127,
08/03/2002,0.004466914,0.004028318,0.022993741,0.002604849,0.000664283,
11/03/2002,0.003658341,0.007594895,-0.004002334,0.003390596,-0.005068017,
12/03/2002,0.001986874,-0.003984473,-0.008457407,-0.012139196,-0.00122343,
13/03/2002,-0.012349797,-0.005011713,0.000735078,0.001316899,0.003698056,
14/03/2002,0.001455053,0.007655047,0.000624392,-0.004433925,-0.002001258,
15/03/2002,0.008529591,-0.008301567,-0.002463101,0.000174361,0.005933229,
18/03/2002,-0.002782788,0.001817219,0.016246866,0.004612311,0.001359432,
19/03/2002,0.005421234,-0.000695661,0.004732924,0.012301565,0.003040696,
20/03/2002,-0.012649446,-0.016733074,-0.010835599,-0.003617442,-0.009292354,
21/03/2002,-0.002071063,-0.018921892,0.002256516,-0.004455267,-0.002585504,
22/03/2002,-0.004990777,0.003073833,0.006450233,0.003522473,-0.00053314,
25/03/2002,-0.014100082,-0.002435978,0.005583085,-0.000894745,-0.008970695,
26/03/2002,0.006947919,-0.004598696,0.002188695,-0.002493947,-0.001567448,
27/03/2002,0.007079169,0.018458558,-0.001326997,0.000585077,0.003696393,
28/03/2002,-0.002205615,0.004090684,0,0.004479801,0.010882712,
02/04/2002,-0.008710403,-0.014137453,-0.002839226,-0.003299545,-0.003861948,
03/04/2002,-0.011253585,-0.004060433,-0.006064782,-0.007982681,-0.000685761,
04/04/2002,0.003609807,-0.000239092,-0.005591881,-0.002701361,-0.00734036,
05/04/2002,0.003556405,0,0.004758714,0.001006141,0.004628906,
08/04/2002,-0.002198485,-0.009992173,-0.002867047,-0.008071952,-0.010580016,
09/04/2002,-0.003950516,0.000933013,0.001343818,-0.006477443,0.000195016,
10/04/2002,0.016809604,-0.00847184,-0.045822013,-0.022429974,0.009522893,
11/04/2002,-0.02000713,0.009516601,-0.014582595,0.01460125,-0.017690049,
12/04/2002,0.001447282,-0.003209453,0.010012551,0.006396897,0.00458128,
15/04/2002,-0.009578657,0.00163258,-0.002943483,0.003299816,0.007801276,
16/04/2002,0.020363654,0.005628251,-0.003297802,0.007092691,0.011172702,
17/04/2002,-0.007849313,0.027612567,0.009556648,0.000728528,0.000760185,
18/04/2002,-0.001517615,0.011347758,-0.010517355,-0.013527238,-0.006577585,
19/04/2002,0.005065528,0.003118031,0.007545471,-0.0096138,0.002717473,
22/04/2002,-0.011834699,-0.010071719,-0.003899684,-0.001827393,-0.004229314,
23/04/2002,-0.004666383,0.018302816,-0.016531217,0.007375809,-0.005854541,
24/04/2002,-0.005846522,0.004519449,-0.010925219,-0.003297683,0.005222335,
25/04/2002,0.000462087,0.001115503,-0.012081508,-0.004217051,-0.003961329,
26/04/2002,-0.012468116,-0.00212421,0,0.000520873,-0.007440736,
29/04/2002,-0.009209286,-0.00207416,-0.001555427,-0.009335703,-0.000998752,
30/04/2002,0.012784514,0.011907012,0.024951532,0.007627385,0.002271442,
01/05/2002,0.0113377,0,0.001789188,0,-0.007787358,
02/05/2002,0.003200201,0.024275938,0.020691454,0.008644722,0.009427648,
03/05/2002,-0.008482971,0.001451394,-0.005305052,0.000379162,0.005587312,
07/05/2002,-0.017142719,-0.000105115,0.009218059,-0.011571509,-0.016110084,
08/05/2002,0.030563803,-0.00234847,0.013707098,0.008361325,0.017272189,
09/05/2002,-0.010348715,-0.005756529,0,-0.001049282,-0.002213963,
10/05/2002,-0.009760568,-0.00469961,-0.011813086,0.001348874,-0.005080628,
13/05/2002,0.016931716,0.007487846,-0.005007978,-0.001821988,0.006476457,
14/05/2002,0.018472329,-0.003681739,0.002013793,0.005444555,0.006631386,
15/05/2002,-0.005301943,0.012584813,-0.011414298,0.002905804,0.003741463,
16/05/2002,0.004434806,-0.000472305,-0.004926498,-0.007952237,-0.002013774,
17/05/2002,0.006187902,0.011915774,0.004273593,7.50E-05,-0.005837684,
20/05/2002,-0.012008401,0,0,-0.005228196,-0.001895248,
21/05/2002,-0.012174898,-0.018655374,0.001190271,0.003421083,-0.002093163,
22/05/2002,0.00514937,0.003559468,-0.013443763,0.004048472,-0.008758305,
23/05/2002,0.005712419,-0.014556223,0.004269033,-0.011414539,0.004535603,
24/05/2002,-0.011005587,0.000174612,-0.006215543,0.002633654,-0.001206452,
27/05/2002,0,-0.005351109,-0.00378707,0,-0.0063676,
28/05/2002,-0.012215817,0.001455956,-0.009866626,-0.007974533,-0.01215237,
29/05/2002,-0.005881879,-0.013116686,-0.006221415,-0.014270589,0.001724885,
30/05/2002,-0.001144237,-0.004388189,0.004837824,-0.000587912,-0.008342823,
31/05/2002,0.00136735,-0.006936638,0.006073532,-0.006908562,0.008753915,
05/06/2002,-0.013026259,0.008847713,-0.012423011,-0.01072822,-0.019043241,
06/06/2002,-0.017730114,-0.001897017,0.020256052,-0.00093151,-0.006337751,
07/06/2002,-0.003639644,-0.008476377,-0.025564916,-6.05E-06,-0.007537976,
10/06/2002,0.005795127,0.000365915,0.003436018,0.007229695,0.001586011,
11/06/2002,-0.013374042,-0.006560676,0.003901124,-0.004745567,0.001340359,
